fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5.685408505723723,0.8314329335383209,0.06522499449857683,1.4816950924313876,0.046225426386470814,12.111402398770075,86.10615922090874,0.9925819572513244,3.552201832086095,0.8214853653169343,12.896286586707664,8
9.330873406328756,0.42186413679330464,0.24421349932480702,2.5,0.09450485225738198,17.196118194094417,49.0,0.9980205822708859,3.2348544322785404,0.7478447277637766,10.179417729114162,7
11.530998725477122,0.47143752655255994,0.4561002973886714,1.6517509558921581,0.16031149587670512,35.88499787579521,51.51750955892158,0.9983956506585036,3.3615996601272324,0.8927756053983666,9.885624734474401,4
6.715874827576995,0.8174623103346944,0.04317496551539898,2.0560834482820036,0.07009502069076061,3.719582758589983,11.560834482820034,0.9958218539655065,3.5552375517269015,0.6343916551717996,11.06825034484601,4
9.126602095860397,0.391132634713201,0.5053204191720795,1.8886736528679904,0.0717980628758119,6.911326347132009,16.08867365286799,0.9947778391021049,3.2046795808279205,0.7103949401596378,12.429061077705608,8
10.532881456923816,0.3374661092692862,0.4965762913847632,4.187626159223749,0.07125338907307138,5.0,14.74661092692862,0.9973671185430761,3.1834237086152366,0.7210253808073782,11.668474172304736,8
7.100629560523439,0.6322403062840813,0.03,2.596852197382803,0.0737444913454199,18.495278296074204,43.246065246728506,0.9956299055659216,3.422334740362597,0.484984260986914,9.548268708560542,4
7.7,0.96,0.2,2.0,0.047,15.0,60.0,0.9955,3.36,0.44,10.9,5
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7
11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,7
8.4,0.56,0.04,2.0,0.0819999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5
8.119912252114247,0.3324026324365726,0.39560614235200275,2.4679649008456988,0.074,28.599561260571235,47.67964900845699,0.9952848052648732,3.32640701983086,0.8775973675634274,12.287877152959945,7
7.489875458961168,0.7477862645098325,0.0,1.9075934057791235,0.08356970700584967,6.025311352597079,12.050622705194158,0.9966807674034746,3.3415186811558244,0.4922780217337371,9.730373623116494,4
8.826494466962792,0.8307538740375735,0.19970922537479083,2.9423800719507742,0.11982391147140461,18.78944651397365,30.166937292244974,0.9974178568277253,3.5111254610864338,0.6921594098093644,10.319601475476588,3
12.827545300845596,0.31377265042279767,0.6711367478860117,3.4814496270590505,0.08701186275477736,7.898187966176187,29.928171059191673,0.999950906016912,3.2,0.7397001690698451,11.130543610147145,7
9.903122419340445,0.5652788208375495,0.3566468269391039,3.306840030507771,0.08263345850050595,19.683270749747024,46.89442358324901,0.9977490705972082,3.197390349172569,0.5278884716649802,9.389442358324901,4
7.7,0.41,0.76,1.8,0.611,8.0,45.0,0.9968,3.06,1.26,9.4,5
11.513502720857506,0.5519236101019143,0.38014007573185854,4.2309552875065926,0.07582930210402383,26.0,51.690447124934074,0.9985820384432174,3.1733121598928116,0.6036305890616759,9.644840785415568,4
7.398194680311889,0.3601805319688111,0.3000902659844056,1.8018053196881114,0.07383752122806997,16.981946803118888,24.045132992202785,0.9941947840971735,3.2399097340155945,0.7005415959064334,11.399097340155945,8
5.877928194776066,0.39805179513059835,0.2619482048694016,1.9268393171019946,0.06512124780286038,18.268393171019945,40.489111223259286,0.9926108505020802,3.544414361044787,0.7253678634203988,13.04891112232593,8
12.146277963086447,0.4763704828860355,0.6080034416106396,1.5575301140930966,0.07423773661073148,23.0,42.1125215100665,0.9980675129060399,2.93350258120798,0.68,10.601269359059849,7
9.811886440866282,0.5196336989254449,0.5606703290329003,2.4051831505372774,0.09201520139791726,29.948168494627225,51.792673978508894,0.9970056666602215,3.1967380956984606,0.7662197806447331,11.641465204298221,7
7.6,0.54,0.13,2.5,0.0969999999999999,24.0,66.0,0.99785,3.39,0.61,9.4,5
13.27963951196395,0.4819684572968456,0.76,4.022272290005007,0.07808548427965953,6.644544580010014,39.77727709994993,1.001395275175972,3.124027036602704,0.6284364335991989,12.360180244018025,7
10.126293637862576,0.331580424142495,0.4572377650890594,5.7341256118065385,0.07271048939643762,5.289510603562375,13.434265905343562,0.997168629200692,3.227104893964376,0.8011818107684456,12.58552446982188,8
6.675623567434389,0.34031369380467613,0.41399847193001454,2.3918745224781293,0.06579403173790356,24.081254775218703,34.162509550437406,0.9948684391713265,3.304625859539367,0.7926870702303166,11.575623567434388,7
8.3,0.76,0.29,4.2,0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6
9.030102173270082,1.0845717471171503,0.2502678803222643,2.1,0.1691772988985768,5.0,12.575255433175204,0.997129883601419,3.326344736102919,0.5174726785186139,9.623123059580285,3
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6
8.031167021559241,0.3304061834576423,0.4195125798508293,2.133604122305095,0.0825827220854206,6.0,12.0,0.9943723558640543,3.3204874201491705,0.6536041223050948,12.097562899254147,7
7.260890358911586,0.9500968293766213,0.03051307785776053,2.3083249696227828,0.08913455748200388,15.320422749783816,65.57696167866408,0.9967409960463576,3.4092932633889967,0.6284607664267184,9.494869221422395,4
10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,6
5.8,1.01,0.66,2.0,0.039,15.0,88.0,0.99357,3.66,0.6,11.5,6
8.453972637753662,0.4106125267127354,0.383741684475157,1.7895694741252617,0.06726986318876832,5.687084223757848,12.104305258747384,0.9952476164173478,3.337483368950314,0.7327651560864274,11.522681060129447,8
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,5
9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,5
7.7180381674583485,0.6228591222743708,0.14195259526125498,3.328545036341724,0.05625569466033314,4.563923665083303,9.218038167458348,0.9961760948094774,3.358196183254165,0.5521803816745835,11.139841984204184,4
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,6
7.557004129335092,0.514728731638926,0.10753038337296289,2.288178170902685,0.09583886725178332,8.462348083135186,14.537651916864814,0.9952187207076248,3.390429144572435,0.6145182300237778,11.580647787529722,7
10.998056347349477,0.3049939260854671,0.6399028173674739,2.500364434871973,0.0760048591316263,6.0,22.992711302560537,0.9975486029996574,3.015163995692388,0.8700607391453289,10.751154043761249,8
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6
9.673094597923233,0.668372706530407,0.39307927972309764,2.892987711356474,0.1740076250166489,4.5594512714686255,15.559451271468626,0.9991092378391693,3.212865847423765,0.6057698199307744,8.796493855678237,3
9.0,0.47,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,5
6.256165348495658,0.7837038765731772,0.0,2.0913591771545144,0.06103689874145831,6.0,12.95679588577257,0.9966434563291382,3.5791989714431423,0.6048155062927084,9.987038765731771,4
7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,5
11.9,0.58,0.66,2.5,0.072,6.0,37.0,0.9992,3.05,0.56,10.0,5
6.824444932239835,0.5360676498170377,0.0645507373627783,2.087922811356486,0.05609275807697241,31.455073736277832,62.81448384605518,0.9927405997485427,3.4769661750914813,0.7739323501829622,13.251400690473137,8
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5
8.40856785615218,0.690733735561398,0.2370342952409526,1.9385325288772037,0.1343365617433962,5.538224903742654,13.847100385029384,0.997570035327275,3.369907712459635,0.63,9.234248600801113,3
7.7,0.26,0.26,2.0,0.052,19.0,77.0,0.9951,3.15,0.79,10.9,6
9.640444979893005,0.5412740026809328,0.39241999106355724,3.0476074072844064,0.0866592503351166,35.46814993297668,68.40444979893003,0.997480889959786,3.2628345024575216,0.7487259973190672,11.831209995531779,7
7.0,0.69,0.08,1.8,0.0969999999999999,22.0,89.0,0.9959,3.34,0.54,9.2,6
9.966379128094246,0.7319647322703027,0.42825378328778835,2.1620088169324245,0.06906114620121516,13.799118306757569,47.75982366135151,0.9993753306349659,3.272794709840545,0.5624017633864848,9.26593828147303,3
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,6
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,5
8.025927835357475,0.7145682990328075,0.012345360773754012,2.462963917678738,0.08106172680386876,11.81481958839369,23.93827319613123,0.9978485219077595,3.3806172680386877,0.4581481958839369,9.566050257872176,4
7.5,0.52,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,11.8,6
9.874134088494511,0.2637983592919988,0.4117616973450895,2.4972503539818014,0.0755468401769815,53.39816690265454,78.1945007079636,0.9976963743150429,3.402311626548729,0.8262016407080012,10.880549929203639,7
8.58034472730392,0.9046623333404814,0.04450861818259798,1.7084769697099662,0.0744508618182598,5.73218424232027,19.183046060580068,0.9962222356605973,3.276204012124591,0.5571494787712432,9.526781575767973,4
8.288223244623174,0.28372930586932854,0.47528929784926927,2.102944188844207,0.09259762752462508,6.0,11.990186037185978,0.9940711674334674,3.260883256653262,0.6203925585125609,12.402944188844208,7
10.710695314357514,0.47624778667504325,0.48213906287150277,1.6812389333752165,0.12661719390051376,27.786093712849727,47.741087238035405,0.9989621036496722,3.3463413409446026,0.7849152990302675,9.666978514231864,3
9.013143834278027,0.3713587898725461,0.43420958895186845,4.642984018413553,0.07723623281871449,3.0,9.570159815864475,0.9968155417822941,3.317282420254908,0.6485968036827106,11.942095889518685,7
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,7
8.055936654443292,0.3066438007334025,0.4388126691113418,2.0552506764453673,0.1986596371225798,5.111873308886582,15.888126691113419,0.9937657096927518,3.1667809963329874,0.8021688683779393,12.421688683779394,7
8.438078600897834,0.3099814847712693,0.44628471605387005,1.9312384279820434,0.07581516156413004,34.81516156413004,66.5027772843096,0.9936322001737046,3.211164367067121,0.6643622707802477,12.487245415604953,8
6.884226145731816,0.4192506636625961,0.18687896318293912,1.8307605810162626,0.0559966265963424,32.30648134227676,83.00112446788586,0.9919412175557033,3.3400449787154347,0.7615548960691011,13.323267217642224,8
7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,5
11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,6
8.77050498995612,0.4131798004017552,0.4275110977903462,1.8,0.06902302993973672,6.341009979912238,13.364039919648953,0.9949758546108474,3.302258602812287,0.69,11.97280798392979,8
8.788227060260013,0.7961772939739986,0.0283085147597505,1.83382970480499,0.07488227060260014,4.389716174674984,14.0,0.9974933689729225,3.3016914852402492,0.5555886469869994,10.206631027077478,4
8.074319428754128,0.8451185511202486,0.1424187705287186,1.9501317234669429,0.081981558714628,23.496926452438,48.75021953911157,0.9973672211853283,3.32748463226219,0.6274319428754129,9.749956092177685,3
7.282297963275493,0.7363933258131558,0.09396757911877879,1.8472133483736886,0.09720009500530002,5.8426221720877045,12.629511311649182,0.9965350846149018,3.4886226471142048,0.63,9.706064366735943,3
9.545996009149276,0.6785791083561945,0.3761328012199035,3.031640717291699,0.1694628875998832,4.482421823726834,15.482421823726835,0.9990583984036596,3.22210938115278,0.6015332003049759,8.86582035864585,3
7.2,0.25,0.37,2.5,0.063,11.0,41.0,0.99439,3.52,0.8,12.4,7
6.5,0.615,0.0,1.9,0.065,9.0,18.0,0.9972,3.46,0.65,9.2,5
7.335210973561729,1.11805133934712,0.010798171073045143,4.563146961118309,0.09376054867808636,4.568073157078194,14.0,0.9969196258637621,3.580328413063992,0.535680731570782,10.592018289269548,3
7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,6
14.682843251766228,0.6620710812941557,0.7272444018487939,4.387867561175329,0.09443154831429496,6.327555981512061,42.67244401848794,1.002872444018488,2.9893067177814476,0.6963777990756032,10.806932822185527,7
7.1,0.46,0.14,2.8,0.076,15.0,37.0,0.99624,3.36,0.49,10.7,5
10.9,0.21,0.49,2.8,0.088,11.0,32.0,0.9972,3.22,0.68,11.7,6
8.136012839119111,0.7966237523703565,0.09723466562160143,2.3559486435235533,0.08352089873833782,10.199358044044418,23.639871608808882,0.9973389714636798,3.336784593057066,0.4636012839119112,9.744051356476445,4
8.815828348011909,0.9810532974887607,0.22248731183044296,3.5589409253751394,0.08924665428469662,6.6855099381094165,25.124365591522146,0.998015828348012,3.501901244703684,0.5501130596286565,10.126926621042799,3
6.650898444698681,0.645389326036095,0.005029948156622694,2.7532942972284964,0.096,3.5029948156622694,13.0,0.9959296412931985,3.567185544355462,0.6074251296084432,11.374251296084433,4
6.713302974107705,0.7721204875203537,0.019704378353162105,1.8044343247025685,0.0788720838581718,5.985218917658106,11.955656752974317,0.9959816714578961,3.549260945882905,0.6266003510613642,9.9640420282248,3
10.938689727277266,0.45741037727476974,0.5856942696980287,3.63432215153482,0.07636505939406044,5.3978162121287765,17.19344863638633,0.997836505939406,3.1778471348490145,0.6659126484851511,11.954758909109064,8
5.559568227488156,0.7044456189573637,0.04191364549763132,1.5617270900473736,0.044595682274881566,18.469083601894948,87.59568227488157,0.9917530916398105,3.535740936492894,0.82,13.344749497630279,8
15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,5
7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6
11.325944988935,0.5480269153757499,0.605188997787,2.0401345768787498,0.09021492148801252,15.48110022130001,47.2283791758875,1.0002336196437989,3.279689292865375,0.6362299610073751,9.20554125829875,3
8.108174488199955,1.1734604094400363,0.01451927109142728,3.043752620942773,0.09852393160771769,5.725963554571364,10.451927109142728,0.9977800083870169,3.4854807289085725,0.4653367199114228,10.972596355457137,3
7.2,0.63,0.0,1.9,0.0969999999999999,14.0,38.0,0.99675,3.37,0.58,9.0,6
10.036682973972464,0.512196270282029,0.3682944054230435,2.5024533785253626,0.0652196270282029,29.39018648589855,55.60981351410145,0.9960645907968535,3.179263986442391,0.7626869459871015,11.690304189806522,7
6.779123117411208,0.8035177145761643,0.004175376517758416,1.3252612955327525,0.227542691907183,13.912311741120792,25.450929959905345,0.9949793117853954,3.3680168299542217,0.5350522591065505,9.831315323883189,3
9.095924038911194,1.0617691722343365,0.2617867068094589,2.1,0.17065829087550183,5.0,12.739810097277985,0.9972389598359099,3.318352080989355,0.5228794746248481,9.564353536686435,3
8.5,0.49,0.11,2.3,0.084,9.0,67.0,0.9968,3.17,0.53,9.4,5
8.3,0.655,0.12,2.3,0.083,15.0,113.0,0.9966,3.17,0.66,9.8,5
7.824630217574155,0.3701547997011957,0.3567698664674638,1.7446164441124397,0.06412315108787078,4.338493323373189,12.553835558875603,0.9956252218694556,3.2835397329349276,0.9170725791389974,10.758479549911474,8
5.02446011258022,1.0137382111794637,0.044304979814118704,1.4117408540385055,0.04527395326089846,40.81410314439033,84.99021595496791,0.9938332657531092,3.745792860636202,0.48215248990705933,10.491194359471121,4
7.344043819458341,0.3655956180541659,0.3027978090270829,1.8559561805416591,0.06896394375125064,16.440438194583407,25.398904513541478,0.9943382838784354,3.2372021909729174,0.7167868541624977,11.37202190972917,8
9.890614553698482,0.7864656724687406,0.4008575468972342,2.1,0.18853882745821582,5.0,14.726536384246202,0.9985558755461289,3.221853947050899,0.5881576240538038,8.854808434197786,3
